time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
10,903952818048198987.28,717329704009956640.31,658717477941844372.41,649.51,D,3,0,0,0.00001,647.3446880370766,C,1,0,0,0.0001,641.3551891841823,D,5,0,0.01,0.00001,645.1800558949259,D,3,0,0,0.00001,648.2060188312392,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,634.3479063487516,D,3,0,0,0.00001,638.4947601615769,D,2,0,0,0.0001,640.9675486412797,C,4,0,0,0.00001,638.9295736303075,C,3,0,0,0.00001,637.7732432732187,C,3,0,0,0.00001,641.5038313820872,C,3,0,0,0.00001,639.1788051697084,C,1,0,0,0.0001,638.2586690961534,C,3,0,0,0.00001,643.6515718084348,D,3,0,0,0.00001,640.0401359638711,D,3,0,0,0.00001,636.0706155817016,C,3,0,0,0.00001,642.2356790911953,C,3,0,0,0.00001,637.6334293674142,C,4,0,0,0.00001,638.7455389284967,C,6,1.00001,1.01,0.00001,610.7286650478417,D,6,1.00001,1.01,0.00001,619.5001825299805,C,3,0,0,0.00001,644.3834195175428,C,3,0,0,0.00001,642.9197240993268,C,4,0,0,0.00001,638.2584456250629,C,3,0,0,0.00001,636.8520224745579,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,645.115267226651,C,3,0,0,0.00001,645.7993122347824,C,3,0,0,0.00001,635.129313241608,C,3,0,0,0.00001,640.7719836729791,C,3,0,0,0.00001,646.4833572429138,C,3,0,0,0.00001,642.8015097251093,C,3,0,0,0.00001,640.1722963647795,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,641.350925355775,239616527523765.50,5909309874171.32,3219570406.77,239616527523765.50,12440652366.68,985610683749938.00,239616527523765.50,31954236287180.03,12440652366.68,2017562797565754.50,925895552389894.75,868046518884847.18,311016309166.91,925895552389894.75,239616527523765.50,255070465476255.40,925895552389894.75,985610683749938.00,12440652366.68,12440652366.68,3219570406.77,925895552389894.75,868046518884847.18,12440652366.68,985610683749938.00,12440652366.68,12440652366.68,925895552389894.75,868046518884847.18,985610683749938.00,925895552389894.75,868046518884847.18,1765639587140557.00,1530511257410371.25,12440652366.68,1455867343210307.75
11,907899499949319174.33,717817771025511474.21,654282729025169351.46,652.34,D,3,0,0,0.00001,651.1881645285208,C,1,0,0,0.0001,645.5046583919889,D,5,0,0.01,0.00001,649.5071675940187,D,3,0,0,0.00001,652.1294668686145,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,637.2241549489175,D,3,0,0,0.00001,641.6897276547635,D,2,0,0,0.0001,644.9043445473277,C,4,0,0,0.00001,642.9449132548632,C,3,0,0,0.00001,641.787554596441,C,3,0,0,0.00001,644.9256914896778,C,3,0,0,0.00001,642.4215753638715,C,1,0,0,0.0001,647.0242282869717,C,3,0,0,0.00001,647.2203529844984,D,3,0,0,0.00001,643.3628777039652,D,3,0,0,0.00001,639.0829533793866,C,3,0,0,0.00001,645.707098382534,C,3,0,0,0.00001,640.7484253146697,C,4,0,0,0.00001,642.7604606996548,C,6,1.00001,1.01,0.00001,610.7286650478417,D,6,1.00001,1.01,0.00001,619.5001825299805,C,3,0,0,0.00001,648.0017598773547,C,3,0,0,0.00001,646.4389460916422,C,4,0,0,0.00001,642.2731735502447,C,3,0,0,0.00001,639.9156893470282,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,648.783166770211,C,3,0,0,0.00001,649.515014479319,C,3,0,0,0.00001,638.056890916559,C,3,0,0,0.00001,644.1442845968215,C,3,0,0,0.00001,650.2468621884271,C,3,0,0,0.00001,647.022661754627,C,3,0,0,0.00001,644.2536068899725,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,645.4963296244446,255070465476255.40,11507603439175.72,3219570406.77,255070465476255.40,12440652366.68,1047191912964989.68,255070465476255.40,37749463019363.80,12440652366.68,2105269396750825.50,985610683749938.00,925895552389894.75,2177114164168.38,985610683749938.00,255070465476255.40,271007338989760.90,985610683749938.00,1047191912964989.68,12440652366.68,12440652366.68,3219570406.77,985610683749938.00,925895552389894.75,12440652366.68,1047191912964989.68,12440652366.68,12440652366.68,985610683749938.00,925895552389894.75,1047191912964989.68,985610683749938.00,925895552389894.75,1847747892760624.25,1607021269465430.50,12440652366.68,1530511257410371.25
12,909561318826041409.87,718868111398471490.52,651570569775487099.61,653.54,D,3,0,0,0.00001,653.4217238780366,C,2,0,0,0.0001,648.2610804999952,D,5,0,0.01,0.00001,652.3429330585548,D,3,0,0,0.00001,654.4477863408642,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,638.447974654309,D,3,0,0,0.00001,643.2473321040164,D,2,0,0,0.0001,647.2380244785008,C,4,0,0,0.00001,645.5620570056927,C,3,0,0,0.00001,644.200720959807,C,3,0,0,0.00001,646.7202733949835,C,3,0,0,0.00001,644.0287389968727,C,1,0,0,0.0001,649.8569613029744,C,3,0,0,0.00001,649.1671522231228,D,3,0,0,0.00001,645.0548014597002,D,3,0,0,0.00001,640.4495729577302,C,3,0,0,0.00001,647.553009362625,C,3,0,0,0.00001,642.2212696411889,C,4,0,0,0.00001,645.1744613396008,C,6,1.00001,1.01,0.00001,610.7286650478417,C,1,0,0,0.0001,650.0001116618549,C,3,0,0,0.00001,649.9998881907644,C,3,0,0,0.00001,648.3344162554812,C,4,0,0,0.00001,644.686756694347,C,3,0,0,0.00001,641.3354212994595,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,650.8328476294964,C,3,0,0,0.00001,651.6142545223528,C,3,0,0,0.00001,639.3338229960382,C,3,0,0,0.00001,645.8875374273418,C,3,0,0,0.00001,652.395661415209,C,3,0,0,0.00001,649.852697474567,C,3,0,0,0.00001,646.9386121068652,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,648.2473057419745,271007338989760.90,18971994859181.59,3219570406.77,271007338989760.90,12440652366.68,1110639240035036.75,271007338989760.90,44027625312562.93,12440652366.68,2194842093790888.75,1047191912964989.68,985610683749938.00,5909309874171.32,1047191912964989.68,271007338989760.90,287427148064280.63,1047191912964989.68,1110639240035036.75,12440652366.68,12440652366.68,311016309166.91,1047191912964989.68,985610683749938.00,12440652366.68,1110639240035036.75,12440652366.68,12440652366.68,1047191912964989.68,985610683749938.00,1110639240035036.75,1047191912964989.68,985610683749938.00,1931722296235683.25,1685397379375497.50,12440652366.68,1607021269465430.50
13,909011514358653965.93,720582743879856893.08,650405741761489140.99,653.14,D,3,0,0,0.00001,654.0957955940275,C,2,0,0,0.0001,649.3724716915121,D,5,0,0.01,0.00001,653.5369812988209,D,3,0,0,0.00001,655.2115455557195,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,638.0697358818398,D,3,0,0,0.00001,643.2182617497014,D,2,0,0,0.0001,648.0192955418577,C,4,0,0,0.00001,646.5289808413107,C,3,0,0,0.00001,645.0634628786406,C,3,0,0,0.00001,646.9384443624936,C,3,0,0,0.00001,644.050997717343,C,1,0,0,0.0001,651.0479752440494,C,3,0,0,0.00001,649.5428770135937,D,3,0,0,0.00001,645.166747679035,D,3,0,0,0.00001,640.2209969412395,C,3,0,0,0.00001,647.8242927042229,C,3,0,0,0.00001,642.1025117880093,C,4,0,0,0.00001,646.0380378925684,C,6,1.00001,1.01,0.00001,610.7286650478417,C,1,0,0,0.0001,646.039604424913,C,3,0,0,0.00001,650.4287253553231,C,3,0,0,0.00001,648.6570286718644,C,4,0,0,0.00001,645.5499155726937,C,3,0,0,0.00001,641.1617543646244,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,651.3145736970524,C,3,0,0,0.00001,652.1473096646939,C,3,0,0,0.00001,639.0104933052248,C,3,0,0,0.00001,646.0525960207642,C,3,0,0,0.00001,652.9800456323355,C,3,0,0,0.00001,651.0396464765051,C,3,0,0,0.00001,647.9753013822377,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,649.3518564834102,287427148064280.63,28302484134188.93,3219570406.77,287427148064280.63,12440652366.68,1175952664960090.25,287427148064280.63,50788723166777.35,12440652366.68,2286280888685972.50,1110639240035036.75,1047191912964989.68,11507603439175.72,1110639240035036.75,287427148064280.63,304329892699817.50,1110639240035036.75,1175952664960090.25,12440652366.68,12440652366.68,2177114164168.38,1110639240035036.75,1047191912964989.68,12440652366.68,1175952664960090.25,12440652366.68,12440652366.68,1110639240035036.75,1047191912964989.68,1175952664960090.25,1110639240035036.75,1047191912964989.68,2017562797565754.50,1765639587140557.00,12440652366.68,1685397379375497.50
14,906324574392405708.07,723062128039418188.10,650613297568176103.83,651.21,D,3,0,0,0.00001,653.2630814900215,C,2,0,0,0.0001,648.8914292431582,D,5,0,0.01,0.00001,653.1419364079666,D,3,0,0,0.00001,654.4735851260361,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,636.1407405270056,D,3,0,0,0.00001,641.6541363107652,D,2,0,0,0.0001,647.3011371495815,C,4,0,0,0.00001,645.8982418135394,C,3,0,0,0.00001,644.4287731733907,C,3,0,0,0.00001,645.6320031352791,C,3,0,0,0.00001,642.5399846524945,C,2,0,0,0.0001,650.6498942033462,C,3,0,0,0.00001,648.3993663237783,D,3,0,0,0.00001,643.7504882885091,D,3,0,0,0.00001,638.4486794330027,C,3,0,0,0.00001,646.5727605586641,C,3,0,0,0.00001,640.4436326747506,C,4,0,0,0.00001,645.4041831790059,C,6,1.00001,1.01,0.00001,610.7286650478417,C,1,0,0,0.0001,645.4084470074134,C,3,0,0,0.00001,649.3401237471633,C,3,0,0,0.00001,647.4586089003933,C,4,0,0,0.00001,644.9156430057338,C,3,0,0,0.00001,639.4461560538766,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,650.2808811705482,C,3,0,0,0.00001,651.1667295122776,C,3,0,0,0.00001,637.1382171478797,C,3,0,0,0.00001,644.6912457118941,C,3,0,0,0.00001,652.0525778540069,C,3,0,0,0.00001,650.6361194453256,C,3,0,0,0.00001,647.4162451761777,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,648.8625657171045,304329892699817.50,39499071264197.73,3219570406.77,304329892699817.50,12440652366.68,1243132187740139.75,304329892699817.50,58032756582007.06,12440652366.68,2379585781436042.75,1175952664960090.25,1110639240035036.75,18971994859181.59,1175952664960090.25,304329892699817.50,321715572896368.85,1175952664960090.25,1243132187740139.75,12440652366.68,12440652366.68,5909309874171.32,1175952664960090.25,1110639240035036.75,12440652366.68,1243132187740139.75,12440652366.68,12440652366.68,1175952664960090.25,1110639240035036.75,1243132187740139.75,1175952664960090.25,1110639240035036.75,2105269396750825.50,1847747892760624.25,12440652366.68,1765639587140557.00
15,904801502482689766.46,722963177873011541.85,652235319644298691.69,650.12,D,3,0,0,0.00001,653.3702252274277,C,2,0,0,0.0001,649.36652746677,D,6,1.00001,1.01,0.00001,651.2113193092321,D,3,0,0,0.00001,654.6806875125507,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,635.1071262175449,D,3,0,0,0.00001,641.001411238398,D,2,0,0,0.0001,647.5304705617367,C,4,0,0,0.00001,646.2183740094188,C,3,0,0,0.00001,644.7435865123869,C,3,0,0,0.00001,645.2475841886538,C,3,0,0,0.00001,641.942168661783,C,2,0,0,0.0001,651.2113193092321,C,3,0,0,0.00001,648.1832948537867,D,3,0,0,0.00001,643.2526309469059,D,3,0,0,0.00001,637.5789102683514,C,3,0,0,0.00001,646.2450608095278,C,3,0,0,0.00001,639.690948953275,C,4,0,0,0.00001,645.7198318672436,C,6,1.00001,1.01,0.00001,610.7286650478417,C,1,0,0,0.0001,645.7281606347877,C,3,0,0,0.00001,649.1807714746608,C,3,0,0,0.00001,647.1858182329128,C,4,0,0,0.00001,645.230873661797,C,3,0,0,0.00001,638.6349296108132,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,650.1782480955347,C,3,0,0,0.00001,651.1190055189197,C,3,0,0,0.00001,636.1631455600067,C,3,0,0,0.00001,644.2501075677799,C,3,0,0,0.00001,652.0597629423047,C,3,0,0,0.00001,651.1907041011301,C,3,0,0,0.00001,647.8099909839906,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,649.3279943466288,321715572896368.85,52561756249208.00,3219570406.77,321715572896368.85,12440652366.68,1312177808375195.00,321715572896368.85,65759725558252.03,12440652366.68,2474756772041114.00,1243132187740139.75,1175952664960090.25,28302484134188.93,1243132187740139.75,321715572896368.85,339584188653935.50,1243132187740139.75,1312177808375195.00,12440652366.68,12440652366.68,11507603439175.72,1243132187740139.75,1175952664960090.25,12440652366.68,1312177808375195.00,12440652366.68,12440652366.68,1243132187740139.75,1175952664960090.25,1312177808375195.00,1243132187740139.75,1175952664960090.25,2194842093790888.75,1931722296235683.25,12440652366.68,1847747892760624.25
16,901338946712846844.04,723998255659366094.38,654662797627787061.58,647.63,D,3,0,0,0.00001,652.1056557905756,C,2,0,0,0.0001,648.4865399866595,D,6,1.00001,1.01,0.00001,651.2113193092321,D,3,0,0,0.00001,653.5214204989204,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,632.6565924330259,D,3,0,0,0.00001,638.9481038356196,D,2,0,0,0.0001,646.3960023613081,C,4,0,0,0.00001,645.1781108284648,C,3,0,0,0.00001,643.6966228868796,C,3,0,0,0.00001,643.473383849762,C,3,0,0,0.00001,639.9455804564935,C,2,0,0,0.0001,650.4210510025501,C,3,0,0,0.00001,646.5828991555594,D,3,0,0,0.00001,641.3613451648383,D,3,0,0,0.00001,635.2995411344473,C,3,0,0,0.00001,644.5294031922236,C,3,0,0,0.00001,637.5323391272748,C,4,0,0,0.00001,644.6737039485313,C,6,1.00001,1.01,0.00001,610.7286650478417,C,2,0,0,0.0001,644.6874787065519,C,3,0,0,0.00001,647.6389184980211,C,3,0,0,0.00001,645.5268798130976,C,4,0,0,0.00001,644.1843275321335,C,3,0,0,0.00001,636.415940130861,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,648.6949378404829,C,3,0,0,0.00001,649.6924144613569,C,3,0,0,0.00001,633.7729914294397,C,3,0,0,0.00001,642.4173645073001,C,3,0,0,0.00001,650.6898910822308,C,3,0,0,0.00001,650.3921874764965,C,3,0,0,0.00001,646.8452856134578,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,648.4369025880296,339584188653935.50,67490539089219.70,3219570406.77,339584188653935.50,12440652366.68,1383089526865250.25,339584188653935.50,73969630095512.49,12440652366.68,2571793860501193.50,1312177808375195.00,1243132187740139.75,39499071264197.73,1312177808375195.00,339584188653935.50,357935739972517.95,1312177808375195.00,1383089526865250.25,12440652366.68,12440652366.68,18971994859181.59,1312177808375195.00,1243132187740139.75,12440652366.68,1383089526865250.25,12440652366.68,12440652366.68,1312177808375195.00,1243132187740139.75,1383089526865250.25,1312177808375195.00,1243132187740139.75,2286280888685972.50,2017562797565754.50,12440652366.68,1931722296235683.25
17,895447574901352488.58,725963508661723772.85,658588916436923738.57,643.40,D,3,0,0,0.00001,649.1230517439312,C,2,0,0,0.0001,645.9054900072749,D,6,1.00001,1.01,0.00001,651.2113193092321,D,3,0,0,0.00001,650.6496014489388,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,628.4420882331536,D,3,0,0,0.00001,635.1474809855865,D,2,0,0,0.0001,643.5516887114167,C,4,0,0,0.00001,642.4314352503293,C,3,0,0,0.00001,640.9418518682552,C,3,0,0,0.00001,639.9628480258833,C,3,0,0,0.00001,636.2035003280482,C,2,0,0,0.0001,647.9331393042793,C,3,0,0,0.00001,643.2516653611726,D,3,0,0,0.00001,637.7300500330558,D,3,0,0,0.00001,631.2636732985882,C,3,0,0,0.00001,641.0792470222971,C,3,0,0,0.00001,633.6209312805788,C,4,0,0,0.00001,641.9197689942557,C,6,1.00001,1.01,0.00001,610.7286650478417,C,2,0,0,0.0001,641.9403842023577,C,3,0,0,0.00001,644.3680643575864,C,3,0,0,0.00001,642.1352663647589,C,4,0,0,0.00001,641.4299741881298,C,3,0,0,0.00001,632.4423022895835,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,645.4844633540001,C,3,0,0,0.00001,646.5404826964618,C,3,0,0,0.00001,629.6207172241491,C,3,0,0,0.00001,638.8464490294696,C,3,0,0,0.00001,647.5965020389236,C,3,0,0,0.00001,647.8946061841381,C,3,0,0,0.00001,644.1761254524966,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,645.8433002374896,357935739972517.95,84285419784232.96,3219570406.77,357935739972517.95,12440652366.68,1455867343210307.75,357935739972517.95,82662470193788.13,12440652366.68,2670697046816272.25,1383089526865250.25,1312177808375195.00,52561756249208.00,1383089526865250.25,357935739972517.95,376770226852115.00,1383089526865250.25,1455867343210307.75,12440652366.68,12440652366.68,28302484134188.93,1383089526865250.25,1312177808375195.00,12440652366.68,1455867343210307.75,12440652366.68,12440652366.68,1383089526865250.25,1312177808375195.00,1455867343210307.75,1383089526865250.25,1312177808375195.00,2379585781436042.75,2105269396750825.50,12440652366.68,2017562797565754.50
18,887060485941059913.27,728883752318910246.80,664055761740029839.93,637.37,D,3,0,0,0.00001,644.3745348373799,C,2,0,0,0.0001,641.5758439184842,D,6,1.00001,1.01,0.00001,651.2113193092321,D,3,0,0,0.00001,646.017490911819,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,622.4150058630523,D,3,0,0,0.00001,629.5512527568745,D,2,0,0,0.0001,638.9499289606033,C,4,0,0,0.00001,637.930773440084,C,3,0,0,0.00001,636.4316862133198,C,3,0,0,0.00001,634.667865809718,C,3,0,0,0.00001,630.6676517532883,C,2,0,0,0.0001,643.7000774208184,C,3,0,0,0.00001,638.1415227881225,D,3,0,0,0.00001,632.3106078277274,D,3,0,0,0.00001,625.4228512134912,C,3,0,0,0.00001,635.8464948007135,C,3,0,0,0.00001,627.9082966824354,C,4,0,0,0.00001,637.410439761223,C,6,1.00001,1.01,0.00001,610.7286650478417,C,2,0,0,0.0001,637.4393032872766,C,3,0,0,0.00001,639.320151779118,C,3,0,0,0.00001,636.9628937971272,C,4,0,0,0.00001,636.9202263865919,C,3,0,0,0.00001,626.6655739479634,C,6,1.00001,1.01,0.00001,611.9303350717344,C,6,1.00001,1.01,0.00001,611.9303350717344,C,3,0,0,0.00001,640.4987807701133,C,3,0,0,0.00001,641.615179766527,C,3,0,0,0.00001,623.6577285975244,C,3,0,0,0.00001,633.4892368187227,C,3,0,0,0.00001,642.7315787629408,C,3,0,0,0.00001,643.6504400221884,C,3,0,0,0.00001,639.7549500744441,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,641.4996402766114,376770226852115.00,102946398334247.63,3219570406.77,376770226852115.00,12440652366.68,1530511257410371.25,376770226852115.00,91838245853079.13,12440652366.68,2771466330986343.25,1455867343210307.75,1383089526865250.25,67490539089219.70,1455867343210307.75,376770226852115.00,396087649292728.50,1455867343210307.75,1530511257410371.25,12440652366.68,12440652366.68,39499071264197.73,1455867343210307.75,1383089526865250.25,12440652366.68,1530511257410371.25,12440652366.68,12440652366.68,1455867343210307.75,1383089526865250.25,1530511257410371.25,1455867343210307.75,1383089526865250.25,2474756772041114.00,2194842093790888.75,12440652366.68,2105269396750825.50
19,869234045646818231.05,729250641677850677.97,681515312675331090.98,624.56,D,3,0,0,0.00001,632.9501259196347,C,2,0,0,0.0001,635.4495051950901,D,6,1.00001,1.01,0.00001,651.2113193092321,D,3,0,0,0.00001,634.7153063686548,D,1,0,0,0.0001,632.950183752688,C,3,0,0,0.00001,609.6641897244929,D,3,0,0,0.00001,617.2485813747061,D,2,0,0,0.0001,632.5425595423434,C,4,0,0,0.00001,631.6279886477349,C,3,0,0,0.00001,630.1179757638146,C,3,0,0,0.00001,622.6777784506124,C,3,0,0,0.00001,618.4272103657014,C,2,0,0,0.0001,637.6737956435009,C,3,0,0,0.00001,626.341852910552,D,3,0,0,0.00001,620.1923329816683,D,3,0,0,0.00001,612.8660714885207,C,3,0,0,0.00001,623.9205011850845,C,3,0,0,0.00001,615.4834587587392,C,4,0,0,0.00001,631.097566091174,C,6,1.00001,1.01,0.00001,610.7286650478417,C,2,0,0,0.0001,631.1360992113151,C,3,0,0,0.00001,627.5845756450241,C,3,0,0,0.00001,625.0991301760798,C,4,0,0,0.00001,630.6069339692611,C,3,0,0,0.00001,614.17476512363,C,1,0,0,0.0001,630.0063743126726,C,1,0,0,0.0001,627.5847991161146,C,3,0,0,0.00001,628.8275218505867,C,3,0,0,0.00001,630.006150841582,C,3,0,0,0.00001,610.9728833596022,C,3,0,0,0.00001,621.4350557161404,C,3,0,0,0.00001,631.1850033036679,C,3,0,0,0.00001,637.6116058737155,C,3,0,0,0.00001,633.533636137572,C,6,1.00001,1.01,0.00001,610.7286650478417,C,3,0,0,0.00001,635.3578127719321,396087649292728.50,123473474739263.87,3219570406.77,396087649292728.50,80489260169.22,1607021269465430.50,396087649292728.50,101496957073385.26,12440652366.68,2874101713011438.50,1530511257410371.25,1455867343210307.75,84285419784232.96,1530511257410371.25,396087649292728.50,415888007294354.78,1530511257410371.25,1607021269465430.50,12440652366.68,12440652366.68,52561756249208.00,1530511257410371.25,1455867343210307.75,12440652366.68,1607021269465430.50,311016309166.91,311016309166.91,1530511257410371.25,1455867343210307.75,1607021269465430.50,1530511257410371.25,1455867343210307.75,2571793860501193.50,2286280888685972.50,12440652366.68,2194842093790888.75
