time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
12,3641324801605116780.28,214103980602514.44,8461094414280705.28,1619.38,C,2,0,0,0,1619.9997573489409,C,2,0,0,0,1619.9766223639174,C,2,0,0,0,1619.9534873788937,C,2,0,0,0,1619.7221375286545,C,2,0,0,0,1619.6758675586063,C,2,0,0,0,1619.4676526933915,C,2,0,0,0,1619.9303523938693,C,2,0,0,0,1619.7452725136784,C,2,0,0,0,1620.207972214156,C,2,0,0,0,1620.1154322740601,C,2,0,0,0,1619.9072174088456,C,2,0,0,0,1619.7915424837263,C,2,0,0,0,1619.606462603535,C,2,0,0,0,1619.421382723344,C,2,0,0,0,1620.0922972890367,C,2,0,0,0,1620.1848372291324,C,2,0,0,0,1619.583327618511,C,2,0,0,0,1619.837812453774,C,2,0,0,0,1619.39824773832,C,2,0,0,0,1619.5370576484636,C,2,0,0,0,1619.4907876784155,C,2,0,0,0,1620.1617022441087,C,2,0,0,0,1620.0691623040127,C,2,0,0,0,1619.6990025436305,C,2,0,0,0,1619.8840824238216,C,2,0,0,0,1619.4445177083678,C,2,0,0,0,1619.5601926334873,C,2,0,0,0,1619.8609474387981,C,2,0,0,0,1619.81467746875,C,2,0,0,0,1620.0228923339653,C,2,0,0,0,1619.6527325735829,C,2,0,0,0,1620.1385672590843,C,2,0,0,0,1619.5139226634392,C,2,0,0,0,1619.7684074987026,C,2,0,0,0,1620.046027318989,C,2,0,0,0,1619.6295975885591,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71,50172625300885.71
13,3639142543713353772.95,289753477002961.85,10567702809643265.20,1618.41,C,2,0,0,0,1619.1344366192097,C,2,0,0,0,1619.1073676210417,C,2,0,0,0,1619.0802986228741,C,2,0,0,0,1618.8096086411963,C,2,0,0,0,1618.7554706448605,C,2,0,0,0,1618.51184966135,C,2,0,0,0,1619.0532296247063,C,2,0,0,0,1618.836677639364,C,2,0,0,0,1619.37805760272,C,2,0,0,0,1619.2697816100485,C,2,0,0,0,1619.0261606265383,C,2,0,0,0,1618.8908156356993,C,2,0,0,0,1618.674263650357,C,2,0,0,0,1618.4577116650146,C,2,0,0,0,1619.242712611881,C,2,0,0,0,1619.3509886045524,C,2,0,0,0,1618.647194652189,C,2,0,0,0,1618.9449536320349,C,2,0,0,0,1618.4306426668463,C,2,0,0,0,1618.5930566558536,C,2,0,0,0,1618.538918659518,C,2,0,0,0,1619.3239196063846,C,2,0,0,0,1619.2156436137134,C,2,0,0,0,1618.782539643028,C,2,0,0,0,1618.9990916283707,C,2,0,0,0,1618.4847806631822,C,2,0,0,0,1618.6201256540212,C,2,0,0,0,1618.972022630203,C,2,0,0,0,1618.9178846338668,C,2,0,0,0,1619.1615056173778,C,2,0,0,0,1618.7284016466926,C,2,0,0,0,1619.2968506082166,C,2,0,0,0,1618.565987657686,C,2,0,0,0,1618.8637466375317,C,2,0,0,0,1619.1885746155456,C,2,0,0,0,1618.7013326485248,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22,58516899871182.22
14,3636618620098630111.05,383567589946412.66,12997812311423476.30,1617.29,C,2,0,0,0,1618.1256288684713,C,2,0,0,0,1618.0943032956754,C,2,0,0,0,1618.0629777228799,C,2,0,0,0,1617.7497219949219,C,2,0,0,0,1617.6870708493304,C,2,0,0,0,1617.405140694168,C,2,0,0,0,1618.0316521500838,C,2,0,0,0,1617.7810475677177,C,2,0,0,0,1618.4075590236332,C,2,0,0,0,1618.28225673245,C,2,0,0,0,1618.0003265772882,C,2,0,0,0,1617.8436987133093,C,2,0,0,0,1617.593094130943,C,2,0,0,0,1617.3424895485764,C,2,0,0,0,1618.2509311596543,C,2,0,0,0,1618.3762334508374,C,2,0,0,0,1617.5617685581472,C,2,0,0,0,1617.906349858901,C,2,0,0,0,1617.3111639757808,C,2,0,0,0,1617.4991174125557,C,2,0,0,0,1617.436466266964,C,2,0,0,0,1618.3449078780416,C,2,0,0,0,1618.2196055868585,C,2,0,0,0,1617.7183964221263,C,2,0,0,0,1617.9690010044924,C,2,0,0,0,1617.3738151213724,C,2,0,0,0,1617.5304429853513,C,2,0,0,0,1617.9376754316966,C,2,0,0,0,1617.8750242861051,C,2,0,0,0,1618.1569544412669,C,2,0,0,0,1617.6557452765348,C,2,0,0,0,1618.313582305246,C,2,0,0,0,1617.46779183976,C,2,0,0,0,1617.8123731405133,C,2,0,0,0,1618.1882800140627,C,2,0,0,0,1617.6244197037386,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98,67503041716116.98
15,3633727330516822857.48,498139341668828.02,15774530141508314.50,1616.00,C,2,0,0,0,1616.9619460340664,C,2,0,0,0,1616.9260384706324,C,2,0,0,0,1616.8901309071978,C,2,0,0,0,1616.5310552728558,C,2,0,0,0,1616.4592401459877,C,2,0,0,0,1616.1360720750797,C,2,0,0,0,1616.854223343764,C,2,0,0,0,1616.5669628362903,C,2,0,0,0,1617.2851141049744,C,2,0,0,0,1617.1414838512374,C,2,0,0,0,1616.8183157803296,C,2,0,0,0,1616.6387779631589,C,2,0,0,0,1616.3515174556853,C,2,0,0,0,1616.0642569482113,C,2,0,0,0,1617.1055762878032,C,2,0,0,0,1617.2492065415402,C,2,0,0,0,1616.315609892251,C,2,0,0,0,1616.710593090027,C,2,0,0,0,1616.0283493847771,C,2,0,0,0,1616.2437947653823,C,2,0,0,0,1616.1719796385141,C,2,0,0,0,1617.2132989781057,C,2,0,0,0,1617.069668724369,C,2,0,0,0,1616.4951477094219,C,2,0,0,0,1616.7824082168954,C,2,0,0,0,1616.1001645116455,C,2,0,0,0,1616.279702328817,C,2,0,0,0,1616.746500653461,C,2,0,0,0,1616.6746855265926,C,2,0,0,0,1616.9978535975008,C,2,0,0,0,1616.4233325825535,C,2,0,0,0,1617.1773914146713,C,2,0,0,0,1616.2078872019486,C,2,0,0,0,1616.6028703997245,C,2,0,0,0,1617.0337611609352,C,2,0,0,0,1616.3874250191195,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95,77131050835689.95
16,3630442828374423846.67,636208103791393.83,18920963521784759.50,1614.54,C,2,0,0,0,1615.6319329555795,C,2,0,0,0,1615.5911151309701,C,2,0,0,0,1615.5502973063608,C,2,0,0,0,1615.142119060266,C,2,0,0,0,1615.0604834110466,C,2,0,0,0,1614.693122989562,C,2,0,0,0,1615.5094794817514,C,2,0,0,0,1615.1829368848753,C,2,0,0,0,1615.999293377065,C,2,0,0,0,1615.836022078627,C,2,0,0,0,1615.4686616571414,C,2,0,0,0,1615.2645725340944,C,2,0,0,0,1614.9380299372183,C,2,0,0,0,1614.6114873403426,C,2,0,0,0,1615.7952042540176,C,2,0,0,0,1615.9584755524554,C,2,0,0,0,1614.897212112609,C,2,0,0,0,1615.3462081833131,C,2,0,0,0,1614.570669515733,C,2,0,0,0,1614.81557646339,C,2,0,0,0,1614.733940814171,C,2,0,0,0,1615.9176577278463,C,2,0,0,0,1615.7543864294078,C,2,0,0,0,1615.1013012356566,C,2,0,0,0,1615.427843832532,C,2,0,0,0,1614.652305164952,C,2,0,0,0,1614.8563942879998,C,2,0,0,0,1615.3870260079227,C,2,0,0,0,1615.3053903587038,C,2,0,0,0,1615.6727507801893,C,2,0,0,0,1615.0196655864374,C,2,0,0,0,1615.8768399032363,C,2,0,0,0,1614.7747586387804,C,2,0,0,0,1615.2237547094849,C,2,0,0,0,1615.7135686047986,C,2,0,0,0,1614.9788477618279,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25,87400927229901.25
17,3626739125119021261.00,800655206838964.20,22460219674139774.80,1612.89,C,2,0,0,0,1614.1240693877714,C,2,0,0,0,1614.0780101769233,C,2,0,0,0,1614.031950966075,C,2,0,0,0,1613.5713588575948,C,2,0,0,0,1613.479240435899,C,2,0,0,0,1613.064707538267,C,2,0,0,0,1613.9858917552272,C,2,0,0,0,1613.617418068443,C,2,0,0,0,1614.538602285404,C,2,0,0,0,1614.3543654420114,C,2,0,0,0,1613.939832544379,C,2,0,0,0,1613.709536490139,C,2,0,0,0,1613.3410628033546,C,2,0,0,0,1612.9725891165708,C,2,0,0,0,1614.3083062311634,C,2,0,0,0,1614.4925430745554,C,2,0,0,0,1613.295003592507,C,2,0,0,0,1613.801654911835,C,2,0,0,0,1612.9265299057226,C,2,0,0,0,1613.2028851708108,C,2,0,0,0,1613.1107667491144,C,2,0,0,0,1614.4464838637077,C,2,0,0,0,1614.262247020315,C,2,0,0,0,1613.525299646747,C,2,0,0,0,1613.8937733335313,C,2,0,0,0,1613.0186483274185,C,2,0,0,0,1613.2489443816587,C,2,0,0,0,1613.8477141226836,C,2,0,0,0,1613.7555957009874,C,2,0,0,0,1614.1701285986196,C,2,0,0,0,1613.433181225051,C,2,0,0,0,1614.4004246528596,C,2,0,0,0,1613.156825959963,C,2,0,0,0,1613.6634772792909,C,2,0,0,0,1614.2161878094676,C,2,0,0,0,1613.3871220142028,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43,98312670898750.43
18,3622590094498066707.94,994499681472951.06,26415405820460341.00,1611.05,C,2,0,0,0,1612.4267719531229,C,2,0,0,0,1612.3751373764467,C,2,0,0,0,1612.323502799771,C,2,0,0,0,1611.807157033008,C,2,0,0,0,1611.7038878796557,C,2,0,0,0,1611.2391766895694,C,2,0,0,0,1612.271868223094,C,2,0,0,0,1611.8587916096837,C,2,0,0,0,1612.8914831432094,C,2,0,0,0,1612.6849448365042,C,2,0,0,0,1612.2202336464181,C,2,0,0,0,1611.9620607630368,C,2,0,0,0,1611.5489841496267,C,2,0,0,0,1611.1359075362166,C,2,0,0,0,1612.6333102598278,C,2,0,0,0,1612.839848566533,C,2,0,0,0,1611.4973495729503,C,2,0,0,0,1612.0653299163891,C,2,0,0,0,1611.0842729595404,C,2,0,0,0,1611.394080419598,C,2,0,0,0,1611.2908112662453,C,2,0,0,0,1612.788213989857,C,2,0,0,0,1612.5816756831516,C,2,0,0,0,1611.7555224563318,C,2,0,0,0,1612.1685990697417,C,2,0,0,0,1611.1875421128932,C,2,0,0,0,1611.4457149962743,C,2,0,0,0,1612.1169644930653,C,2,0,0,0,1612.0136953397132,C,2,0,0,0,1612.478406529799,C,2,0,0,0,1611.6522533029793,C,2,0,0,0,1612.7365794131804,C,2,0,0,0,1611.3424458429217,C,2,0,0,0,1611.9104261863602,C,2,0,0,0,1612.5300411064754,C,2,0,0,0,1611.600618726303,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95,109866281842237.95
19,3617969476689879344.45,1220894127487227.83,30809629182633427.72,1608.99,C,2,0,0,0,1610.5283960358051,C,2,0,0,0,1610.4708492591847,C,2,0,0,0,1610.4133024825646,C,2,0,0,0,1609.8378347163589,C,2,0,0,0,1609.7227411631177,C,2,0,0,0,1609.2048201735324,C,2,0,0,0,1610.3557557059432,C,2,0,0,0,1609.895381492979,C,2,0,0,0,1611.0463170253904,C,2,0,0,0,1610.816129918908,C,2,0,0,0,1610.2982089293228,C,2,0,0,0,1610.0104750462203,C,2,0,0,0,1609.5501008332558,C,2,0,0,0,1609.0897266202912,C,2,0,0,0,1610.7585831422873,C,2,0,0,0,1610.9887702487692,C,2,0,0,0,1609.4925540566348,C,2,0,0,0,1610.1255685994615,C,2,0,0,0,1609.0321798436707,C,2,0,0,0,1609.377460503394,C,2,0,0,0,1609.262366950153,C,2,0,0,0,1610.9312234721492,C,2,0,0,0,1610.7010363656666,C,2,0,0,0,1609.7802879397382,C,2,0,0,0,1610.2406621527023,C,2,0,0,0,1609.147273396912,C,2,0,0,0,1609.4350072800148,C,2,0,0,0,1610.1831153760816,C,2,0,0,0,1610.0680218228408,C,2,0,0,0,1610.5859428124256,C,2,0,0,0,1609.665194386497,C,2,0,0,0,1610.8736766955283,C,2,0,0,0,1609.3199137267736,C,2,0,0,0,1609.9529282695999,C,2,0,0,0,1610.6434895890463,C,2,0,0,0,1609.6076476098763,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52,122061760060363.52
20,3612850882310719822.74,1483120706734155.23,35665996982546022.04,1606.72,C,2,0,0,0,1608.4172376188274,C,2,0,0,0,1608.35343895362,C,2,0,0,0,1608.2896402884128,C,2,0,0,0,1607.651653636339,C,2,0,0,0,1607.5240563059247,C,2,0,0,0,1606.949868319058,C,2,0,0,0,1608.2258416232053,C,2,0,0,0,1607.7154523015465,C,2,0,0,0,1608.9914256056938,C,2,0,0,0,1608.736230944864,C,2,0,0,0,1608.1620429579978,C,2,0,0,0,1607.843049631961,C,2,0,0,0,1607.3326603103023,C,2,0,0,0,1606.8222709886434,C,2,0,0,0,1608.672432279657,C,2,0,0,0,1608.9276269404863,C,2,0,0,0,1607.268861645095,C,2,0,0,0,1607.9706469623757,C,2,0,0,0,1606.7584723234356,C,2,0,0,0,1607.14126431468,C,2,0,0,0,1607.0136669842655,C,2,0,0,0,1608.863828275279,C,2,0,0,0,1608.6086336144497,C,2,0,0,0,1607.587854971132,C,2,0,0,0,1608.0982442927905,C,2,0,0,0,1606.8860696538504,C,2,0,0,0,1607.2050629798875,C,2,0,0,0,1608.0344456275832,C,2,0,0,0,1607.9068482971688,C,2,0,0,0,1608.481036284035,C,2,0,0,0,1607.4602576407171,C,2,0,0,0,1608.8000296100718,C,2,0,0,0,1607.077465649473,C,2,0,0,0,1607.7792509667538,C,2,0,0,0,1608.5448349492424,C,2,0,0,0,1607.3964589755099,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62,134899105553127.62
21,3607207796301652075.18,1784587256262826.92,41007616442085097.90,1604.21,C,2,0,0,0,1606.081535066072,C,2,0,0,0,1606.0111419691093,C,2,0,0,0,1605.940748872146,C,2,0,0,0,1605.2368179025152,C,2,0,0,0,1605.096031708589,C,2,0,0,0,1604.4624938359218,C,2,0,0,0,1605.8703557751828,C,2,0,0,0,1605.3072109994782,C,2,0,0,0,1606.7150729387397,C,2,0,0,0,1606.4335005508874,C,2,0,0,0,1605.7999626782198,C,2,0,0,0,1605.4479971934047,C,2,0,0,0,1604.8848524177006,C,2,0,0,0,1604.3217076419958,C,2,0,0,0,1606.3631074539244,C,2,0,0,0,1606.6446798417765,C,2,0,0,0,1604.814459320737,C,2,0,0,0,1605.588783387331,C,2,0,0,0,1604.2513145450323,C,2,0,0,0,1604.6736731268109,C,2,0,0,0,1604.5328869328846,C,2,0,0,0,1606.574286744814,C,2,0,0,0,1606.292714356961,C,2,0,0,0,1605.1664248055522,C,2,0,0,0,1605.7295695812568,C,2,0,0,0,1604.3921007389588,C,2,0,0,0,1604.7440662237739,C,2,0,0,0,1605.6591764842935,C,2,0,0,0,1605.5183902903673,C,2,0,0,0,1606.1519281630356,C,2,0,0,0,1605.0256386116264,C,2,0,0,0,1606.5038936478502,C,2,0,0,0,1604.6032800298476,C,2,0,0,0,1605.3776040964415,C,2,0,0,0,1606.2223212599981,C,2,0,0,0,1604.9552455146631,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89,148378318320529.89
22,3601013581698799213.23,2128823518063167.62,46857594783137619.16,1601.45,C,2,0,0,0,1603.5094708508695,C,2,0,0,0,1603.4321379244552,C,2,0,0,0,1603.354804998041,C,2,0,0,0,1602.5814757339006,C,2,0,0,0,1602.4268098810721,C,2,0,0,0,1601.7308135433454,C,2,0,0,0,1603.2774720716275,C,2,0,0,0,1602.6588086603144,C,2,0,0,0,1604.2054671885958,C,2,0,0,0,1603.8961354829396,C,2,0,0,0,1603.2001391452131,C,2,0,0,0,1602.8134745131429,C,2,0,0,0,1602.19481110183,C,2,0,0,0,1601.5761476905177,C,2,0,0,0,1603.8188025565255,C,2,0,0,0,1604.128134262182,C,2,0,0,0,1602.1174781754162,C,2,0,0,0,1602.9681403659704,C,2,0,0,0,1601.4988147641038,C,2,0,0,0,1601.9628123225884,C,2,0,0,0,1601.8081464697598,C,2,0,0,0,1604.0508013357678,C,2,0,0,0,1603.7414696301112,C,2,0,0,0,1602.5041428074865,C,2,0,0,0,1603.1228062187988,C,2,0,0,0,1601.6534806169316,C,2,0,0,0,1602.040145249002,C,2,0,0,0,1603.045473292385,C,2,0,0,0,1602.8908074395572,C,2,0,0,0,1603.5868037772839,C,2,0,0,0,1602.3494769546583,C,2,0,0,0,1603.9734684093537,C,2,0,0,0,1601.8854793961739,C,2,0,0,0,1602.7361415867288,C,2,0,0,0,1603.6641367036973,C,2,0,0,0,1602.2721440282442,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04,162499398362570.04
23,3594241483290491720.60,2519477481917707.59,53239039227590571.82,1598.44,C,2,0,0,0,1600.6891732327126,C,2,0,0,0,1600.604552224626,C,2,0,0,0,1600.5199312165391,C,2,0,0,0,1599.6737211356717,C,2,0,0,0,1599.5044791194978,C,2,0,0,0,1598.742890046717,C,2,0,0,0,1600.4353102084526,C,2,0,0,0,1599.758342143758,C,2,0,0,0,1601.4507623054935,C,2,0,0,0,1601.1122782731466,C,2,0,0,0,1600.3506892003652,C,2,0,0,0,1599.9275841599315,C,2,0,0,0,1599.250616095237,C,2,0,0,0,1598.5736480305434,C,2,0,0,0,1601.0276572650598,C,2,0,0,0,1601.3661412974072,C,2,0,0,0,1599.165995087151,C,2,0,0,0,1600.0968261761054,C,2,0,0,0,1598.4890270224562,C,2,0,0,0,1598.9967530709769,C,2,0,0,0,1598.8275110548034,C,2,0,0,0,1601.2815202893203,C,2,0,0,0,1600.943036256973,C,2,0,0,0,1599.5891001275845,C,2,0,0,0,1600.2660681922791,C,2,0,0,0,1598.65826903863,C,2,0,0,0,1599.0813740790638,C,2,0,0,0,1600.181447184192,C,2,0,0,0,1600.0122051680187,C,2,0,0,0,1600.7737942407998,C,2,0,0,0,1599.4198581114108,C,2,0,0,0,1601.1968992812335,C,2,0,0,0,1598.9121320628906,C,2,0,0,0,1599.8429631518452,C,2,0,0,0,1600.8584152488863,C,2,0,0,0,1599.3352371033245,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69,177262345679248.69
